,Country,Model,Price,Km,Year,Power_Hd,Fuel,Gearbox,CO2,Consumption
68,FR,MINI John Cooper Works,51999.0,27505 ,2020,310 hp,Gasoline,Automatic,184 ,- (
69,FR,MINI One,6990.0,138053 ,2009,97 hp,Gasoline,Manual,128 ,- (
70,FR,MINI Cooper,9990.0,175000 ,2012,145 hp,Diesel,Automatic,160 ,- (
71,FR,MINI Cooper,15900.0,59139 ,2013,186 hp,Gasoline,Manual,139 ,- (
72,FR,MINI One,17490.0,11384 ,2018,103 hp,Gasoline,Manual,111 ,- (
73,FR,MINI Cooper,18900.0,17810 ,2018,136 hp,Gasoline,Manual,- (,- (
74,FR,MINI John Cooper Works,26990.0,51316 ,2017,234 hp,Gasoline,Automatic,133 ,- (
75,,,,,,178 hp,,,,
76,FR,MINI Cooper,3990.0,185000 ,2008,- hp,Gasoline,Manual,149 ,- (
77,,,,,,- hp,,,,
78,FR,MINI Cooper,4490.0,166913 ,2004,91 hp,Gasoline,Manual,- (,- (
79,FR,MINI Cooper,4490.0,165880 ,2003,95 hp,Gasoline,Manual,- (,- (
80,FR,MINI One,4490.0,209751 ,2002,173 hp,Gasoline,Manual,158 ,- (
81,,,,,,110 hp,,,,
82,,,,,,175 hp,,,,
83,FR,MINI One,5900.0,138000 ,2008,174 hp,Gasoline,Manual,128 ,- (
84,FR,MINI Cooper,5900.0,184352 ,2005,122 hp,Gasoline,Manual,207 ,- (
85,,,,,,166 hp,,,,
86,FR,MINI Cooper,6500.0,157800 ,2007,- hp,Diesel,Manual,- (,- (
87,,,,,,110 hp,,,,
88,FR,MINI Cooper,6600.0,159000 ,2007,76 hp,Gasoline,Manual,- (,- (
89,FR,MINI Cooper,6600.0,158600 ,2007,91 hp,Gasoline,Manual,149 ,6.2 
90,FR,MINI Cooper,6690.0,130000 ,2010,91 hp,Gasoline,Manual,129 ,- (
91,FR,MINI Cooper,6690.0,174500 ,2003,117 hp,Gasoline,Manual,202 ,- (
92,,,,,,109 hp,,,,
93,FR,MINI Cooper,6990.0,91172 ,2009,- hp,Gasoline,Manual,- (,- (
94,,,,,,91 hp,,,,
95,FR,MINI Cooper,7490.0,127939 ,2008,- hp,Diesel,Manual,- (,- (
96,FR,MINI One,7490.0,99800 ,2010,211 hp,Gasoline,Manual,128 ,- (
97,FR,MINI One,7490.0,88833 ,2006,90 hp,Gasoline,Manual,164 ,- (
98,,,,,,98 hp,,,,
99,FR,MINI One,7800.0,197000 ,2005,98 hp,Gasoline,Manual,173 ,- (
100,FR,MINI Cooper,7900.0,133600 ,2005,91 hp,Gasoline,Manual,175 ,- (
101,FR,MINI Cooper,7900.0,148000 ,2007,- hp,Diesel,Manual,104 ,3.9 
102,FR,MINI Cooper,7900.0,136500 ,2007,- hp,Gasoline,Manual,- (,- (
103,FR,MINI One,7980.0,164000 ,2010,- hp,Diesel,Manual,104 ,- (
104,FR,MINI One,7990.0,95355 ,2009,91 hp,Gasoline,Manual,- (,- (
105,FR,MINI John Cooper Works,7990.0,230000 ,2006,90 hp,Gasoline,Manual,- (,- (
106,FR,MINI One,7990.0,170000 ,2010,- hp,Diesel,Manual,- (,- (
107,FR,MINI One,7990.0,89000 ,2012,- hp,Gasoline,Manual,- (,- (
108,FR,MINI One,7990.0,89000 ,2012,174 hp,Gasoline,Manual,- (,- (
109,FR,MINI One,7990.0,154000 ,2013,111 hp,Diesel,Manual,99 ,- (
110,FR,MINI Cooper,7990.0,117384 ,2004,- hp,Gasoline,Manual,- (,- (
111,FR,MINI One,7990.0,118000 ,2010,111 hp,Gasoline,- (Gearing Type),- (,- (
112,FR,MINI Cooper,7990.0,83500 ,2007,122 hp,Gasoline,Manual,- (,- (
113,FR,MINI One,8400.0,131302 ,2013,117 hp,Diesel,Manual,99 ,- (
114,FR,MINI One,8490.0,158076 ,2013,111 hp,Diesel,Manual,99 ,3.8 
115,FR,MINI Cooper,8490.0,136907 ,2009,91 hp,Gasoline,Manual,- (,- (
116,FR,MINI One,8490.0,109800 ,2009,90 hp,Gasoline,- (Gearing Type),- (,- (
117,FR,MINI Cooper,8499.0,178000 ,2009,184 hp,Gasoline,Manual,- (,- (
118,,,,,,88 hp,,,,
119,FR,MINI Cooper,8590.0,81877 ,2007,75 hp,Diesel,Manual,118 ,- (
120,FR,MINI One,8600.0,62300 ,2007,91 hp,Gasoline,Manual,- (,- (
121,FR,MINI Cooper,8600.0,109000 ,2012,122 hp,Diesel,Manual,99 ,3.8 
122,FR,MINI Cooper,8700.0,142967 ,2010,75 hp,Gasoline,Manual,137 ,- (
123,FR,MINI Cooper,8790.0,157500 ,2007,122 hp,Gasoline,Manual,175 ,- (
124,FR,MINI Cooper,8890.0,153626 ,2008,120 hp,Diesel,Manual,104 ,- (
125,FR,MINI One,8900.0,145976 ,2012,120 hp,Diesel,Manual,99 ,- (
126,FR,MINI One,8900.0,99999 ,2004,170 hp,Gasoline,Manual,164 ,- (
127,FR,MINI Cooper,8900.0,164000 ,2011,124 hp,Gasoline,Manual,- (,- (
128,,,,,,,,,,
129,FR,MINI One,8900.0,108000 ,2006,,Diesel,Manual,129 ,4.8 
130,FR,MINI One,8980.0,109000 ,2013,,Gasoline,Manual,121 ,5.2 
131,FR,MINI One,8990.0,102117 ,2011,,Diesel,Manual,99 ,- (
132,FR,MINI Cooper,8990.0,119000 ,2013,,Gasoline,Manual,150 ,6.4 
133,FR,MINI One,8990.0,39335 ,2010,,Gasoline,Manual,- (,- (
134,FR,MINI Cooper,8990.0,124776 ,2010,,Gasoline,Manual,137 ,- (
135,FR,MINI Cooper,8990.0,56000 ,2008,,Gasoline,Manual,- (,- (
136,FR,MINI Cooper,8990.0,56000 ,2008,,Gasoline,Manual,- (,- (
137,FR,MINI Cooper,8990.0,129500 ,2005,,Gasoline,Automatic,207 ,8.6 
138,FR,MINI Cooper,9180.0,95203 ,2012,,Gasoline,Manual,127 ,- (
139,FR,Audi A3,5890.0,162180 ,2004,- hp,Diesel,Automatic,- (,- (
140,FR,Audi A3,6790.0,157555 ,2006,102 hp,Gasoline,Manual,169 ,7.1 
141,FR,Audi A3,6990.0,169000 ,2008,140 hp,Diesel,Manual,148 ,5.5 
142,FR,Audi A3,7400.0,180607 ,2009,105 hp,Diesel,Manual,132 ,5 
143,FR,Audi A3,7700.0,150000 ,2010,140 hp,Diesel,Manual,115 ,4.4 
144,FR,Audi A3,7990.0,70000 ,2006,105 hp,Diesel,Manual,135 ,5.1 
145,FR,Audi A3,7990.0,157000 ,2007,140 hp,Diesel,Manual,146 ,5.5 
146,FR,Audi A3,9499.0,190000 ,2016,110 hp,Diesel,Manual,- (,- (
147,FR,Audi A3,11990.0,202000 ,2017,110 hp,Diesel,Manual,99 ,- (
148,FR,Audi A3,12490.0,120000 ,2013,105 hp,Diesel,Manual,99 ,3.8 
149,FR,Audi A3,12500.0,173000 ,2018,116 hp,Diesel,Automatic,102 ,5.1 
150,FR,Audi A3,14900.0,122039 ,2014,152 hp,Diesel,Automatic,116 ,- (
151,FR,Audi A3,15870.0,47232 ,2009,160 hp,Gasoline,Automatic,154 ,6.6 
152,FR,Audi A3,16990.0,77224 ,2013,150 hp,Diesel,Manual,108 ,4.2 
153,FR,Audi A3,17490.0,115000 ,2014,150 hp,Diesel,Manual,- (,- (
154,FR,Audi A3,17490.0,111600 ,2017,150 hp,Gasoline,Manual,112 ,4.8 
155,FR,Audi A3,18900.0,75705 ,2014,- hp,Gasoline,Automatic,- (,- (
156,FR,Audi A3,19550.0,24277 ,2018,116 hp,Gasoline,Automatic,110 ,4.8 
157,FR,Audi A3,19990.0,54350 ,2016,150 hp,Gasoline,Automatic,114 ,4.9 
158,FR,Audi A3,20000.0,93000 ,2016,110 hp,Diesel,Automatic,- (,- (
159,FR,Audi A3,20825.0,73382 ,2017,150 hp,Diesel,Manual,110 ,4.4 
160,FR,Audi A3,21425.0,47939 ,2018,116 hp,Gasoline,Automatic,110 ,4.8 
161,FR,Audi A3,21625.0,9421 ,2020,116 hp,Gasoline,Manual,117 ,5.1 
162,FR,Audi A3,21825.0,14696 ,2018,116 hp,Gasoline,Manual,109 ,4.7 
163,FR,Audi A3,21990.0,44000 ,2017,116 hp,Gasoline,Automatic,107 ,4.4 
164,FR,Audi A3,22400.0,51509 ,2017,150 hp,Diesel,Manual,114 ,5 
165,FR,Audi A3,22480.0,85521 ,2019,150 hp,Gasoline,Manual,125 ,- (
166,FR,Audi A3,22775.0,74441 ,2018,116 hp,Diesel,Manual,109 ,4.2 
167,FR,Audi A3,22890.0,70138 ,2014,- hp,Diesel,Manual,- (,- (
168,FR,Audi A3,22999.0,26745 ,2017,- hp,Diesel,Automatic,- (,- (
169,FR,Audi A3,23225.0,10970 ,2019,116 hp,Diesel,Manual,118 ,4.5 
170,FR,Audi A3,23490.0,75002 ,2018,- hp,Diesel,Manual,- (,- (
171,FR,Audi A3,23490.0,47300 ,2019,150 hp,Gasoline,Manual,- (,- (
172,FR,Audi A3,23525.0,38821 ,2019,150 hp,Gasoline,Automatic,117 ,5.1 
173,FR,Audi A3,23990.0,41799 ,2016,150 hp,Diesel,Manual,128 ,4.8 
174,FR,Audi A3,24190.0,47900 ,2018,150 hp,Gasoline,Automatic,113 ,5 
175,FR,Audi A3,24700.0,59865 ,2018,150 hp,Diesel,Automatic,119 ,4.6 
176,FR,Audi A3,24790.0,46524 ,2017,150 hp,Electric/Gasoline,Automatic,38 ,1.8 
177,FR,Audi A3,25980.0,65986 ,2016,150 hp,Gasoline,Automatic,- (,- (
178,FR,Audi A3,26525.0,14669 ,2019,150 hp,Gasoline,Automatic,117 ,5.2 
179,FR,Audi A3,27480.0,14000 ,2015,152 hp,Diesel,Automatic,- (,- (
180,FR,Audi A3,27750.0,12000 ,2020,150 hp,Gasoline,Automatic,110 ,5.2 
181,FR,Audi A3,27990.0,31831 ,2020,- hp,Gasoline,Manual,- (,- (
182,FR,Audi A3,27990.0,2719 ,2020,110 hp,Gasoline,Automatic,120 ,- (
183,FR,Audi A3,28600.0,7000 ,2019,204 hp,Electric/Gasoline,Automatic,40 ,1.9 
184,FR,Audi A3,28890.0,24408 ,2020,- hp,Gasoline,Automatic,147 ,- (
185,FR,Audi A3,29990.0,32177 ,2019,190 hp,Gasoline,Automatic,128 ,- (
186,FR,Audi A3,30225.0,29544 ,2020,150 hp,Gasoline,Automatic,117 ,5.2 
187,FR,Audi A3,30750.0,20754 ,2018,190 hp,Gasoline,Automatic,137 ,6 
188,FR,Audi A3,30990.0,13218 ,2020,- hp,Gasoline,Automatic,- (,- (
189,FR,Audi A3,31225.0,12157 ,2020,150 hp,Gasoline,Automatic,117 ,5.1 
190,FR,Audi A3,31500.0,25153 ,2020,150 hp,Diesel,Automatic,98 ,3.7 
191,FR,Audi A3,34025.0,16221 ,2020,150 hp,Diesel,Automatic,100 ,3.8 
192,FR,Audi A3,34990.0,22340 ,2021,- hp,Diesel,Automatic,- (,- (
193,FR,Audi A3,35990.0,69000 ,2020,150 hp,Gasoline,Manual,119 ,5.5 
194,FR,Audi A3,37890.0,10813 ,2020,- hp,Diesel,Automatic,130 ,- (
195,FR,Audi A3,37900.0,7000 ,2022,- hp,Diesel,Automatic,- (,- (
196,FR,Audi A3,38990.0,10 ,2021,150 hp,Diesel,Automatic,112 ,4.5 
197,FR,Audi A3,39990.0,100 ,2021,150 hp,Electric/Gasoline,Automatic,134 ,5 
198,FR,Audi A3,39990.0,10 ,2021,150 hp,Diesel,Automatic,107 ,4 
199,FR,Audi A3,9490.0,163516 ,2010,105 hp,Diesel,Manual,- (,- (
200,FR,Audi A3,10980.0,200180 ,2011,140 hp,Diesel,Automatic,- (,- (
201,FR,Audi A3,16980.0,75000 ,2016,110 hp,Diesel,Manual,99 ,3.8 
202,FR,Audi A3,56930.0,- ,,- hp,,,,
203,,,,,1999,173 hp,Diesel,Manual,- (,- (
204,FR,Audi A3,3799.0,148200 ,,141 hp,,,,
205,,,,,,131 hp,,,,
206,,,,,2006,,Diesel,- (Gearing Type),156 ,- (
207,FR,Audi A3,5990.0,225041 ,2004,,Diesel,Manual,148 ,- (
208,FR,Audi A3,5990.0,350084 ,,,,,,
209,,,,,2001,,Diesel,Manual,- (,- (
210,FR,Audi A3,6500.0,189000 ,,,,,,
211,,,,,,,,,,
212,FR,Renault Megane,2490.0,258250 ,2004,101 hp,Diesel,Manual,119 ,4.5 
213,FR,Renault Megane,4990.0,196900 ,2011,110 hp,Diesel,Manual,106 ,- (
214,FR,Renault Megane,4990.0,149000 ,2010,110 hp,Ethanol,Manual,- (,- (
215,FR,Renault Megane,5790.0,122000 ,2010,86 hp,Diesel,Manual,- (,4.4 
216,FR,Renault Megane,6490.0,141000 ,2014,110 hp,Diesel,Manual,90 ,- (
217,FR,Renault Megane,7990.0,141882 ,2016,110 hp,Diesel,Manual,90 ,3.5 
218,FR,Renault Megane,8999.0,99100 ,2022,110 hp,Diesel,Automatic,- (,- (
219,FR,Renault Megane,9990.0,103046 ,2018,- hp,Diesel,Manual,- (,- (
220,FR,Renault Megane,9990.0,102308 ,2015,110 hp,Diesel,Manual,93 ,3.6 
221,FR,Renault Megane,9990.0,59221 ,2014,- hp,Gasoline,Manual,- (,- (
222,FR,Renault Megane,10890.0,47270 ,2015,- hp,Gasoline,Manual,- (,- (
223,FR,Renault Megane,10920.0,89696 ,2018,90 hp,Diesel,Manual,95 ,3.7 
224,FR,Renault Megane,10990.0,116429 ,2017,110 hp,Diesel,Manual,95 ,3.7 
225,FR,Renault Megane,10990.0,83500 ,2017,90 hp,Diesel,Manual,95 ,3.7 
226,FR,Renault Megane,11499.0,86706 ,2016,135 hp,Gasoline,- (Gearing Type),129 ,- (
227,FR,Renault Megane,11499.0,107025 ,2016,111 hp,Diesel,Manual,86 ,- (
228,FR,Renault Megane,11890.0,34385 ,2015,- hp,Gasoline,Automatic,- (,- (
229,FR,Renault Megane,11985.0,89795 ,2018,- hp,Gasoline,Manual,- (,- (
230,FR,Renault Megane,11990.0,97647 ,2017,- hp,Diesel,Manual,- (,- (
231,FR,Renault Megane,11990.0,57156 ,2015,- hp,Diesel,Manual,- (,- (
232,FR,Renault Megane,12490.0,66756 ,2017,- hp,Gasoline,Manual,- (,- (
233,FR,Renault Megane,12490.0,58537 ,2018,- hp,Gasoline,Manual,- (,- (
234,FR,Renault Megane,12590.0,78755 ,2018,90 hp,Diesel,Manual,95 ,3.7 
235,FR,Renault Megane,12990.0,49919 ,2018,- hp,Diesel,Manual,- (,- (
236,FR,Renault Megane,12990.0,98066 ,2017,- hp,Diesel,Manual,- (,- (
237,FR,Renault Megane,13325.0,45613 ,2018,110 hp,Diesel,Manual,95 ,3.7 
238,FR,Renault Megane,13490.0,84941 ,2015,- hp,Diesel,Manual,- (,- (
239,FR,Renault Megane,13490.0,78693 ,2017,110 hp,Diesel,Manual,95 ,3.7 
240,FR,Renault Megane,13499.0,50896 ,2019,117 hp,Diesel,Manual,101 ,- (
241,FR,Renault Megane,13650.0,25674 ,2018,116 hp,Gasoline,Manual,124 ,5.4 
242,FR,Renault Megane,13690.0,69000 ,2017,131 hp,Gasoline,Manual,- (,- (
243,FR,Renault Megane,13790.0,89206 ,2019,- hp,Diesel,Manual,- (,- (
244,FR,Renault Megane,13990.0,69613 ,2018,- hp,Gasoline,Automatic,- (,- (
245,FR,Renault Megane,13990.0,74398 ,2017,- hp,Diesel,Automatic,- (,- (
246,FR,Renault Megane,14490.0,65200 ,2017,- hp,Diesel,Manual,- (,- (
247,FR,Renault Megane,14490.0,63153 ,2017,- hp,Diesel,Manual,- (,- (
248,FR,Renault Megane,14499.0,31255 ,2017,102 hp,Gasoline,Manual,120 ,- (
249,FR,Renault Megane,14890.0,71137 ,2019,- hp,Diesel,Manual,- (,- (
250,FR,Renault Megane,14980.0,48653 ,2019,116 hp,Diesel,Manual,102 ,3.9 
251,FR,Renault Megane,14990.0,97168 ,2017,131 hp,Diesel,Manual,105 ,4 
252,FR,Renault Megane,14990.0,25021 ,2019,95 hp,Diesel,Manual,- (,- (
253,FR,Renault Megane,14990.0,41773 ,2020,- hp,Diesel,Manual,- (,- (
254,FR,Renault Megane,14990.0,54950 ,2018,- hp,Diesel,Automatic,- (,- (
255,FR,Renault Megane,14990.0,81996 ,2016,110 hp,Diesel,Automatic,95 ,3.7 
256,FR,Renault Megane,14990.0,50755 ,2019,116 hp,Diesel,Manual,- (,3.9 
257,FR,Renault Megane,14990.0,91298 ,2018,- hp,Diesel,Manual,- (,- (
258,FR,Renault Megane,14990.0,7942 ,2018,91 hp,Diesel,Manual,- (,- (
259,FR,Renault Megane,14990.0,51690 ,2016,111 hp,Diesel,Manual,- (,- (
260,FR,Renault Megane,14999.0,65172 ,2019,- hp,Diesel,Manual,- (,- (
261,FR,Renault Megane,14999.0,24729 ,2018,111 hp,Diesel,Manual,87 ,- (
262,FR,Renault Megane,15290.0,28829 ,2018,110 hp,Diesel,Manual,95 ,3.7 
263,FR,Renault Megane,15490.0,71618 ,2019,- hp,Diesel,Automatic,- (,- (
264,FR,Renault Megane,15490.0,35527 ,2019,- hp,Gasoline,Manual,- (,- (
265,FR,Renault Megane,15499.0,27356 ,2018,111 hp,Diesel,Manual,95 ,- (
266,FR,Renault Megane,15499.0,111586 ,2019,152 hp,Diesel,Manual,124 ,- (
267,FR,Renault Megane,15500.0,42115 ,2017,131 hp,Gasoline,Manual,119 ,5.3 
268,FR,Renault Megane,15690.0,52854 ,2019,- hp,Diesel,Manual,- (,- (
269,FR,Renault Megane,15990.0,36000 ,2019,110 hp,Diesel,Automatic,95 ,- (
270,FR,Renault Megane,15990.0,19220 ,2019,- hp,Gasoline,Manual,- (,- (
271,FR,Renault Megane,15999.0,23644 ,2019,117 hp,Diesel,Manual,102 ,- (
272,FR,Renault Megane,15999.0,36290 ,2019,117 hp,Diesel,Manual,102 ,- (
273,FR,Renault Megane,15999.0,15014 ,2019,117 hp,Diesel,Manual,102 ,- (
274,FR,Renault Megane,15999.0,36244 ,2019,117 hp,Diesel,Manual,102 ,- (
275,FR,Renault Megane,15999.0,24551 ,2018,117 hp,Diesel,Manual,102 ,- (
276,FR,Renault Megane,16299.0,27017 ,2019,117 hp,Diesel,Manual,102 ,- (
277,FR,Renault Megane,16299.0,23380 ,2019,117 hp,Diesel,Manual,102 ,- (
278,FR,Renault Megane,16299.0,28490 ,2019,117 hp,Diesel,Manual,102 ,- (
279,FR,Renault Megane,16490.0,27663 ,2019,- hp,Gasoline,Manual,- (,- (
280,FR,Renault Megane,16490.0,18970 ,2019,- hp,Gasoline,Manual,- (,- (
281,FR,Renault Megane,16490.0,51546 ,2018,- hp,Diesel,Manual,- (,- (
282,FR,Renault Megane,16490.0,11286 ,2020,- hp,Diesel,Manual,- (,- (
283,FR,Renault Megane,16499.0,23556 ,2020,117 hp,Diesel,Manual,118 ,- (
284,FR,Renault Megane,16499.0,12980 ,2019,117 hp,Diesel,Manual,102 ,- (
285,FR,Renault Megane,16499.0,18551 ,2019,117 hp,Diesel,Manual,102 ,- (
286,FR,Renault Megane,16990.0,41192 ,2019,- hp,Diesel,Automatic,- (,- (
287,FR,Renault Megane,16990.0,17800 ,2019,- hp,Gasoline,Manual,- (,- (
288,FR,Renault Megane,16990.0,49169 ,2019,116 hp,Diesel,Manual,102 ,3.9 
289,FR,Renault Megane,16990.0,42253 ,2018,131 hp,Diesel,Manual,103 ,4 
290,FR,Renault Megane,16990.0,22013 ,2019,- hp,Diesel,Manual,- (,- (
291,FR,Renault Megane,16990.0,17551 ,2019,116 hp,Diesel,Manual,102 ,3.9 
292,FR,Renault Megane,16990.0,66671 ,2019,116 hp,Diesel,Automatic,108 ,4.1 
293,FR,Renault Megane,16990.0,14500 ,2017,111 hp,Diesel,Manual,- (,- (
294,FR,Renault Megane,16999.0,19906 ,2020,117 hp,Diesel,Manual,118 ,- (
295,FR,Renault Megane,16999.0,16174 ,2020,117 hp,Diesel,Manual,118 ,- (
296,FR,Renault Megane,16999.0,24582 ,2020,117 hp,Diesel,Manual,102 ,- (
297,FR,Renault Megane,17375.0,27610 ,2019,- hp,Diesel,Manual,- (,- (
298,FR,Renault Megane,17490.0,31245 ,2020,- hp,Diesel,Manual,- (,- (
299,FR,Renault Megane,17590.0,11348 ,2020,- hp,Diesel,Automatic,- (,- (
300,FR,Renault Megane,17680.0,16838 ,2018,- hp,Diesel,Automatic,- (,- (
301,FR,Renault Megane,17990.0,42866 ,2020,116 hp,Diesel,Manual,119 ,- (
302,FR,Renault Megane,17990.0,47122 ,2019,- hp,Diesel,Manual,- (,- (
303,FR,Renault Megane,17990.0,42094 ,2019,- hp,Gasoline,Automatic,- (,- (
304,FR,Renault Megane,17990.0,8389 ,2020,- hp,Diesel,Manual,- (,- (
305,FR,Renault Megane,17990.0,35037 ,2019,- hp,Diesel,Manual,- (,- (
306,FR,Renault Megane,17990.0,46484 ,2020,116 hp,Diesel,Automatic,108 ,4.1 
307,FR,Renault Megane,17990.0,54091 ,2019,110 hp,Diesel,Automatic,95 ,3.7 
308,FR,Renault Megane,17990.0,10930 ,2019,- hp,Gasoline,Manual,- (,- (
309,FR,Renault Megane,17990.0,8379 ,2020,- hp,Diesel,Manual,- (,- (
310,FR,Renault Megane,17990.0,17081 ,2017,111 hp,Diesel,Manual,- (,- (
